Circuit: * Z:\home\shinu\Desktop\thermal_sampler\sims\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00201368 to 0.00201368
Heightened Def Con from 0.00201368 to 0.00201368
Heightened Def Con from 0.00201368 to 0.00201368
Heightened Def Con from 0.00201368 to 0.00201369
Heightened Def Con from 0.00201369 to 0.00201369
Heightened Def Con from 0.00201369 to 0.00201369
Heightened Def Con from 0.00201369 to 0.00201369
Heightened Def Con from 0.00201369 to 0.00201369
Heightened Def Con from 0.00201369 to 0.00201369
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 +to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.0020137
Heightened Def Con from 0.0020137 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201371
Heightened Def Con from 0.00201371 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201372
Heightened Def Con from 0.00201372 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201373
Heightened Def Con from 0.00201373 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201374 to 0.00201374
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201375
Heightened Def Con from 0.00201375 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201376
Heightened Def Con from 0.00201376 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 +to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201377
Heightened Def Con from 0.00201377 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201378
Heightened Def Con from 0.00201378 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.00201379
Heightened Def Con from 0.00201379 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.0020138
Heightened Def Con from 0.0020138 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 +to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201381
Heightened Def Con from 0.00201381 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201382
Heightened Def Con from 0.00201382 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201383
Heightened Def Con from 0.00201383 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 +to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201384
Heightened Def Con from 0.00201384 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201385
Heightened Def Con from 0.00201385 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201386
Heightened Def Con from 0.00201386 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201387
Heightened Def Con from 0.00201387 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201388
Heightened Def Con from 0.00201388 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 +to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.00201389
Heightened Def Con from 0.00201389 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.0020139
Heightened Def Con from 0.0020139 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201391
Heightened Def Con from 0.00201391 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201392
Heightened Def Con from 0.00201392 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
